time,lat,lon,surface_oxy,oxygen_mg_L,year
1913-10-08 00:00:00.000000000,45.618336,36.81333,262.90137,8.412844,1913
1913-10-08 00:00:00.000000000,46.420002,37.254997,234.92944,7.5177426,1913
1913-11-11 00:00:00.000000000,46.124996,35.905,177.15562,5.66898,1913
1913-11-11 00:00:00.000000000,45.90833,36.841667,180.90263,5.7888846,1913
1913-11-11 00:00:00.000000000,45.646667,36.763332,192.18726,6.1499925,1913
1913-11-11 00:00:00.000000000,46.546665,37.041668,228.69893,7.318366,1913
1913-11-11 00:00:00.000000000,46.335003,36.97,176.5892,5.6508546,1913
1913-11-16 14:22:59.990959104,44.95,14.5,239.635,7.66832,1913
1913-11-16 18:29:59.998283264,45.216667,13.15,235.278,7.5288963,1913
1913-11-17 00:00:00.000000000,44.531666,12.75,230.921,7.3894725,1913
1913-11-17 00:00:00.000000000,44.55,12.983,226.564,7.250048,1913
1913-11-17 18:16:59.993018880,44.5,14.583,226.564,7.250048,1913
1913-11-18 04:34:59.998855680,44.331665,14.667,226.564,7.250048,1913
1913-11-19 00:00:00.000000000,43.316666,15.383,222.207,7.1106243,1913
1913-11-19 00:00:00.000000000,42.916668,14.967,239.635,7.66832,1913
1913-11-19 04:34:59.998855680,44.581665,14.933,213.493,6.831776,1913
1913-11-19 18:00:00.000000000,42.631668,14.717,235.278,7.5288963,1913
1913-11-20 07:34:59.998855680,42.116665,16.017,230.921,7.3894725,1913
1913-11-20 07:34:59.998855680,42.566666,16.3,226.564,7.250048,1913
1913-11-21 11:48:00.000686592,44.866665,14.817,248.34898,7.947168,1913
1913-11-22 00:00:00.000000000,43.95,14.283,232.6638,7.445242,1913
1913-11-22 00:00:00.000000000,43.783,13.9,232.22809,7.431299,1913
1913-11-22 06:30:00.000858112,43.7,13.7,237.0208,7.584666,1913
1913-11-22 10:40:59.985637888,45.116665,14.683,257.063,8.226016,1913
1913-11-23 00:00:00.000000000,41.266666,18.267,239.635,7.66832,1913
1913-11-23 10:40:59.985637888,45.2,14.65,257.063,8.226016,1913
1913-11-23 18:00:00.000000000,42.15,17.683,237.0208,7.584666,1913
1913-11-23 19:52:59.987526144,41.481667,19.083,226.564,7.250048,1913
1913-11-24 00:00:00.000000000,42.0,17.567,235.71368,7.542838,1913
1913-11-24 19:52:59.987526144,41.516666,19.25,226.564,7.250048,1913
1913-11-24 22:00:00.001716736,41.866665,17.45,216.1072,6.9154305,1913
1913-11-24 22:59:59.998283264,41.731667,17.35,235.278,7.5288963,1913
1913-12-07 22:00:00.001716736,46.783333,37.425,315.83893,10.106846,1913
1913-12-08 03:00:00.000000000,46.221672,37.110004,260.98428,8.351498,1913
1913-12-08 04:00:00.000429056,45.971672,36.991665,328.3435,10.506992,1913
1913-12-08 06:00:00.000000000,45.6,36.78667,289.30478,9.257753,1913
1913-12-09 00:00:00.000000000,46.451668,37.263332,318.10458,10.179347,1913
1914-01-06 00:00:00.000000000,45.666668,36.78,190.13947,6.084463,1914
1914-01-06 00:00:00.000000000,46.066666,36.891666,208.43887,6.6700444,1914
1914-01-06 00:00:00.000000000,46.641663,37.558334,329.99918,10.559974,1914
1914-01-06 00:00:00.000000000,46.444996,37.0,293.57465,9.394389,1914
1914-01-29 00:00:00.000000000,45.808327,36.513332,201.77267,6.456726,1914
1914-01-29 06:00:00.000000000,46.471672,36.621662,224.47264,7.183125,1914
1914-01-29 08:00:00.000858112,46.141663,36.6,223.25269,7.1440864,1914
1914-02-16 00:00:00.000000000,45.3,12.867,277.9766,8.895251,1914
1914-02-16 00:00:00.000000000,45.366665,12.667,281.4622,9.00679,1914
1914-02-16 00:00:00.000000000,45.166668,13.3,265.3413,8.490922,1914
1914-02-16 00:00:00.000000000,45.4,12.684,277.5409,8.881309,1914
1914-02-16 08:29:59.999141888,45.131668,14.717,278.848,8.923136,1914
1914-02-16 08:29:59.999141888,45.2,14.617,283.205,9.06256,1914
1914-02-17 03:00:00.000000000,44.731667,13.883,278.848,8.923136,1914
1914-02-17 03:00:00.000000000,44.616665,13.4,265.777,8.504865,1914
1914-02-17 03:00:00.000000000,44.631668,14.083,278.848,8.923136,1914
1914-02-17 03:00:00.000000000,44.631668,13.617,265.777,8.504865,1914
1914-02-17 08:48:00.000686592,44.566666,12.95,278.848,8.923136,1914
1914-02-17 09:59:59.999141888,44.0,14.4,245.73479,7.8635135,1914
1914-02-17 13:00:00.001716736,43.731667,13.8,248.7847,7.9611106,1914
1914-02-17 14:18:00.002403328,44.55,15.0,278.848,8.923136,1914
1914-02-17 14:18:00.002403328,44.531666,15.1,278.848,8.923136,1914
1914-02-17 23:52:59.984092672,44.681667,13.65,276.6695,8.853424,1914
1914-02-18 09:30:00.000858112,44.216667,15.05,257.063,8.226016,1914
1914-02-18 09:30:00.000858112,44.35,15.083,265.777,8.504865,1914
1914-02-18 09:30:00.000858112,44.331665,14.717,257.063,8.226016,1914
1914-02-18 09:30:00.000858112,44.281666,14.917,257.063,8.226016,1914
1914-02-18 09:59:59.999141888,44.2,15.183,278.848,8.923136,1914
1914-02-18 14:18:00.002403328,44.481667,14.75,265.777,8.504865,1914
1914-02-20 01:36:00.000300544,44.416668,14.5,257.063,8.226016,1914
1914-02-20 07:48:00.001544704,43.316666,15.383,248.34898,7.947168,1914
1914-02-20 09:18:00.001544704,43.05,15.117,248.34898,7.947168,1914
1914-02-20 12:17:59.998969856,42.916668,14.967,248.34898,7.947168,1914
1914-02-20 15:40:59.986496000,45.066666,14.267,270.134,8.644288,1914
1914-02-21 04:53:59.999913984,42.55,16.317,243.99199,7.807744,1914
1914-02-21 06:30:00.000858112,42.7,16.4,239.635,7.66832,1914
1914-02-21 13:47:59.998969856,44.731667,14.767,261.41998,8.365439,1914
1914-02-21 13:47:59.998969856,44.781666,14.65,265.777,8.504865,1914
1914-02-21 13:47:59.998969856,44.831665,14.5,270.134,8.644288,1914
1914-02-22 17:54:00.000343552,45.367,12.667,277.5409,8.881309,1914
1914-02-24 09:40:59.999370752,44.481667,14.717,257.063,8.226016,1914
1914-02-24 09:40:59.999370752,44.416668,14.567,252.70601,8.086593,1914
1914-02-24 11:06:00.000515072,44.2,15.0,257.063,8.226016,1914
1914-02-25 00:00:00.000000000,40.95,18.1,252.70601,8.086593,1914
1914-03-01 00:00:00.000000000,41.316666,18.467,243.99199,7.807744,1914
1914-03-01 04:18:00.000686592,41.531666,19.233,239.635,7.66832,1914
1914-03-01 06:30:00.000858112,40.331665,18.967,232.6638,7.445242,1914
1914-03-01 06:30:00.000858112,40.281666,18.733,237.8922,7.6125507,1914
1914-03-01 06:59:59.999141888,46.52167,37.033333,221.64058,7.092499,1914
1914-03-01 09:00:00.000000000,46.174995,36.923332,255.79945,8.185583,1914
1914-03-01 09:59:59.999141888,45.933334,36.858334,230.96457,7.3908668,1914
1914-03-01 12:00:00.000000000,45.77334,36.803337,193.88649,6.204368,1914
1914-03-01 15:00:00.000000000,45.605007,36.770004,178.41914,5.709413,1914
1914-03-23 00:00:00.000000000,17.716667,-64.933334,193.88649,6.204368,1914
1914-04-04 00:00:00.000000000,17.716667,-64.933334,205.65039,6.580813,1914
1914-04-18 00:00:00.000000000,17.716667,-64.933334,197.8078,6.3298497,1914
1914-05-04 09:59:59.999141888,61.716667,1.5166667,286.69058,9.174099,1914
1914-05-04 15:00:00.000000000,61.966667,0.96666664,287.56198,9.201983,1914
1914-05-04 21:00:00.000000000,62.166668,0.38333333,290.6119,9.299582,1914
1914-05-07 06:00:00.000000000,64.78333,-6.85,326.775,10.4568,1914
1914-05-08 19:00:00.001716736,64.066666,-5.133333,327.2107,10.470742,1914
1914-05-09 11:00:00.000858112,63.333332,-3.3,334.61758,10.707764,1914
1914-05-09 19:00:00.001716736,63.033333,-2.6833334,301.5044,9.648141,1914
1914-05-10 09:59:59.999141888,62.716667,-2.05,295.4046,9.452948,1914
1914-05-10 18:00:00.000000000,62.466667,-1.4,302.8115,9.689968,1914
1914-05-11 09:00:00.000000000,62.283333,-0.8,290.6119,9.299582,1914
1914-05-11 16:59:59.998283264,62.166668,-0.13333334,273.6196,8.755828,1914
1914-05-13 09:00:00.000000000,61.533333,2.4333334,297.5831,9.522659,1914
1914-05-13 16:59:59.998283264,61.283333,3.3166666,308.03992,9.857278,1914
1914-05-14 00:00:00.000000000,60.966667,4.05,300.633,9.620256,1914
1914-05-15 00:00:00.000000000,60.116665,27.483334,433.95718,13.886631,1914
1914-05-15 00:00:00.000000000,60.1,28.8,422.19327,13.510185,1914
1914-05-16 00:00:00.000000000,60.133335,26.966667,423.0647,13.538071,1914
1914-05-16 00:00:00.000000000,59.716667,25.016666,413.915,13.245281,1914
1914-05-16 00:00:00.000000000,59.983334,24.916666,413.47928,13.231338,1914
1914-05-16 00:00:00.000000000,59.633335,25.183332,405.20102,12.966434,1914
1914-05-16 00:00:00.000000000,60.333332,26.966667,422.19327,13.510185,1914
1914-05-16 00:00:00.000000000,59.95,27.0,422.629,13.524129,1914
1914-05-16 00:00:00.000000000,59.633335,26.966667,416.96487,13.342876,1914
1914-05-16 09:23:00.000400384,44.831665,14.583,248.34898,7.947168,1914
1914-05-16 09:23:00.000400384,45.25,14.5,248.34898,7.947168,1914
1914-05-17 19:30:00.000000000,44.45,14.733,248.34898,7.947168,1914
1914-05-18 00:00:00.000000000,59.6,24.35,397.7941,12.729412,1914
1914-05-18 05:10:59.998083072,44.281666,15.183,243.99199,7.807744,1914
1914-05-18 05:10:59.998083072,44.281666,15.267,248.34898,7.947168,1914
1914-05-19 00:00:00.000000000,59.333332,23.266666,402.5868,12.882778,1914
1914-05-19 00:00:00.000000000,60.133335,21.683332,366.42368,11.725558,1914
1914-05-19 00:30:00.000053760,44.55,15.0,257.063,8.226016,1914
1914-05-20 00:00:00.000000000,58.9,20.116667,393.43707,12.589987,1914
1914-05-20 00:00:00.000000000,59.016666,21.083334,381.2375,12.1996,1914
1914-05-21 00:00:00.000000000,59.966667,19.8,389.95148,12.478448,1914
1914-05-21 08:41:00.000228864,44.5,14.417,248.34898,7.947168,1914
1914-05-21 15:05:59.999656448,44.8,14.083,248.34898,7.947168,1914
1914-05-22 00:00:00.000000000,60.566666,18.916666,393.0014,12.576046,1914
1914-05-22 17:30:00.001716736,45.1,14.25,248.34898,7.947168,1914
1914-05-22 17:30:00.001716736,45.2,14.3,243.99199,7.807744,1914
1914-05-22 17:30:00.001716736,45.181667,14.4,248.34898,7.947168,1914
1914-05-23 00:00:00.000000000,61.133335,20.916666,396.487,12.687585,1914
1914-05-23 00:00:00.000000000,61.066666,19.583334,406.0724,12.994317,1914
1914-05-23 00:00:00.000000000,61.2,17.866667,373.3949,11.948637,1914
1914-05-23 08:10:59.999370752,44.85,14.867,257.063,8.226016,1914
1914-05-24 00:00:00.000000000,61.966667,20.066668,408.6866,13.077972,1914
1914-05-26 00:00:00.000000000,63.5,20.916666,396.487,12.687585,1914
1914-05-26 00:00:00.000000000,63.6,20.516666,385.5945,12.339025,1914
1914-05-27 00:00:00.000000000,64.73333,21.533333,393.0014,12.576046,1914
1914-05-27 00:00:00.000000000,63.8,21.516666,398.2298,12.743354,1914
1914-05-27 00:00:00.000000000,64.7,22.066668,376.0091,12.032291,1914
1914-05-27 00:00:00.000000000,64.666664,22.7,380.3661,12.171716,1914
1914-06-03 19:00:00.001716736,49.783333,-5.1666665,281.0265,8.992848,1914
1914-06-04 09:00:00.000000000,49.15,-6.7,258.8058,8.281786,1914
1914-06-04 18:00:00.000000000,48.716667,-7.5833335,265.3413,8.490922,1914
1914-06-05 00:00:00.000000000,48.466667,-8.65,260.11288,8.323613,1914
1914-06-05 09:00:00.000000000,47.95,-9.7,273.6196,8.755828,1914
1914-06-05 18:00:00.000000000,47.6,-10.633333,265.3413,8.490922,1914
1914-06-06 06:00:00.000000000,47.3,-11.883333,213.493,6.831776,1914
1914-06-06 16:59:59.998283264,46.9,-12.35,272.7482,8.727942,1914
1914-06-07 08:00:00.000858112,46.416668,-13.233334,271.4411,8.686115,1914
1914-06-07 16:59:59.998283264,46.0,-14.05,246.60619,7.8913984,1914
1914-06-08 06:00:00.000000000,45.35,-15.366667,259.6772,8.30967,1914
1914-06-08 15:00:00.000000000,44.95,-16.083334,245.2991,7.8495717,1914
1914-06-09 09:59:59.999141888,43.966667,-17.766666,264.0342,8.449095,1914
1914-06-09 19:59:59.998283264,43.483334,-16.85,255.3202,8.170247,1914
1914-06-10 06:59:59.999141888,42.75,-15.883333,265.777,8.504865,1914
1914-06-10 18:00:00.000000000,42.15,-14.933333,251.83461,8.058708,1914
1914-06-11 18:00:00.000000000,41.05,-12.733334,267.9555,8.574576,1914
1914-06-12 06:00:00.000000000,40.6,-12.033334,252.2703,8.07265,1914
1914-06-12 18:00:00.000000000,40.05,-11.366667,262.2914,8.393326,1914
1914-06-13 06:59:59.999141888,39.283333,-10.466666,247.47758,7.919283,1914
1914-06-14 06:59:59.999141888,38.833332,-9.616667,280.1551,8.964963,1914
1914-06-20 16:59:59.998283264,38.466667,-9.6,236.5851,7.5707235,1914
1914-06-20 18:00:00.000000000,38.55,-9.483334,290.17618,9.285638,1914
1914-06-21 06:00:00.000000000,37.966667,-10.3,237.4565,7.5986085,1914
1914-06-21 13:59:59.998283264,37.55,-10.9,202.1648,6.4692736,1914
1914-06-21 19:00:00.001716736,37.25,-11.316667,240.94211,7.710148,1914
1914-06-22 06:00:00.000000000,36.8,-12.2,229.1782,7.333703,1914
1914-06-22 12:00:00.000000000,36.583332,-12.766666,179.9441,5.7582116,1914
1914-06-22 18:00:00.000000000,36.283333,-13.2,262.2914,8.393326,1914
1914-06-23 06:00:00.000000000,35.583332,-14.166667,230.921,7.3894725,1914
1914-06-23 18:00:00.000000000,34.9,-15.216666,206.0861,6.5947556,1914
1914-06-24 06:00:00.000000000,34.216667,-16.116667,230.921,7.3894725,1914
1914-06-24 13:00:00.001716736,33.916668,-16.483334,214.3644,6.859661,1914
1914-06-24 19:00:00.001716736,33.633335,-16.716667,247.9133,7.933226,1914
1914-06-25 06:59:59.999141888,33.25,-17.466667,281.0265,8.992848,1914
1914-06-27 01:00:00.000107520,32.916668,-17.6,217.41429,6.9572577,1914
1914-06-27 18:00:00.000000000,33.15,-17.983334,253.57741,8.114477,1914
1914-06-28 06:59:59.999141888,33.75,-18.9,201.2934,6.441389,1914
1914-06-28 19:00:00.001716736,34.15,-19.65,244.86339,7.835629,1914
1914-06-29 06:59:59.999141888,34.55,-20.45,231.7924,7.4173574,1914
1914-06-29 19:59:59.998283264,34.983334,-21.116667,245.2991,7.8495717,1914
1914-06-30 06:59:59.999141888,35.333332,-21.8,250.09178,8.002937,1914
1914-06-30 19:00:00.001716736,35.716667,-22.583334,197.8078,6.3298497,1914
1914-07-01 06:59:59.999141888,36.05,-23.15,237.4565,7.5986085,1914
1914-07-01 19:59:59.998283264,36.5,-23.75,233.09949,7.459184,1914
1914-07-02 08:00:00.000858112,37.083332,-24.75,224.3855,7.1803365,1914
1914-07-02 19:59:59.998283264,37.533333,-25.35,248.34898,7.947168,1914
1914-07-06 19:59:59.998283264,38.716667,-25.65,231.35669,7.4034142,1914
1914-07-08 08:00:00.000858112,41.516666,-24.816668,206.0861,6.5947556,1914
1914-07-08 19:00:00.001716736,42.466667,-24.65,252.2703,8.07265,1914
1914-07-09 12:00:00.000000000,43.6,-24.233334,253.1417,8.100534,1914
1914-07-10 13:00:00.001716736,45.75,-22.25,232.6638,7.445242,1914
1914-07-11 12:00:00.000000000,47.583332,-21.066668,275.7981,8.82554,1914
1914-07-12 09:59:59.999141888,49.55,-18.983334,266.2127,8.518807,1914
1914-07-14 13:00:00.001716736,52.783333,-16.65,251.83461,8.058708,1914
1914-07-16 04:59:59.999570944,56.5,-13.616667,240.94211,7.710148,1914
1914-07-16 09:59:59.999141888,56.55,-12.866667,235.71368,7.542838,1914
1914-07-16 16:00:00.001716736,56.616665,-12.15,263.1628,8.42121,1914
1914-07-16 22:00:00.001716736,56.666668,-11.416667,271.4411,8.686115,1914
1914-07-17 04:59:59.999570944,56.716667,-10.666667,265.3413,8.490922,1914
1914-07-17 12:00:00.000000000,56.75,-9.933333,271.8768,8.700058,1914
1914-07-17 18:00:00.000000000,56.8,-9.2,271.0054,8.6721735,1914
1914-07-17 22:59:59.998283264,56.85,-8.783334,288.43338,9.229869,1914
1915-02-17 17:52:59.999542272,44.131668,13.817,248.7847,7.9611106,1915
1915-06-26 00:00:00.000000000,36.533333,-4.1,201.2934,6.441389,1915
1915-08-12 00:00:00.000000000,39.916668,0.18333334,176.45851,5.6466727,1915
1920-05-20 09:59:59.999141888,60.583332,28.466667,345.5101,11.056324,1920
1920-05-20 13:00:00.001716224,60.4,28.0,373.3949,11.948637,1920
1920-05-21 06:00:00.000000000,60.133335,26.966667,388.20868,12.422678,1920
1920-05-21 12:00:00.000000000,60.266666,26.233334,376.0091,12.032291,1920
1920-05-24 15:00:00.000000000,60.116665,24.983334,362.50238,11.600077,1920
1920-05-24 19:00:00.001716224,59.866665,24.2,363.3738,11.627962,1920
1920-05-26 08:00:00.000858112,59.783333,21.35,376.0091,12.032291,1920
1920-05-27 13:59:59.998283776,59.966667,19.233334,384.72308,12.311139,1920
1920-05-27 16:00:00.001716224,60.2,19.116667,387.77298,12.408736,1920
1920-05-28 13:59:59.998283776,61.033333,20.266666,418.70767,13.398646,1920
1920-05-29 00:00:00.000000000,61.966667,20.066668,415.6578,13.30105,1920
1920-05-29 06:59:59.999141888,62.6,20.016666,411.73648,13.175568,1920
1920-05-29 12:00:00.000000000,62.85,18.933332,398.66547,12.757296,1920
1920-05-30 03:00:00.000000000,63.6,20.516666,353.3527,11.307286,1920
1920-05-30 06:00:00.000000000,63.483334,21.35,392.13,12.548161,1920
1920-05-30 08:00:00.000858112,63.783333,21.516666,404.7653,12.95249,1920
1920-05-30 18:00:00.000000000,64.7,22.066668,407.37952,13.036145,1920
1920-06-05 13:59:59.998283776,65.4,23.466667,399.5369,12.785181,1920
1920-07-13 11:00:00.000858112,61.383335,7.3166666,340.7174,10.902958,1920
1920-11-25 15:00:00.000000000,63.316666,20.3,367.73077,11.7673855,1920
1920-11-25 19:00:00.001716224,63.15,19.466667,360.75958,11.544307,1920
1920-11-26 03:00:00.000000000,62.666668,19.516666,378.18762,12.102004,1920
1920-11-26 09:59:59.999141888,62.066666,20.066668,360.3239,11.530366,1920
1920-11-28 12:00:00.000000000,61.033333,20.266666,359.01678,11.488538,1920
1920-11-28 16:00:00.001716224,61.066666,19.583334,365.5523,11.697675,1920
1920-11-28 22:00:00.001716224,61.183334,18.633333,363.8095,11.641905,1920
1920-11-29 04:00:00.000429056,60.566666,18.916666,359.45248,11.5024805,1920
1920-11-29 08:00:00.000858112,60.2,19.116667,358.14542,11.460654,1920
1920-11-30 13:00:00.001716224,60.083332,20.95,357.274,11.432768,1920
1920-12-01 09:59:59.999141888,60.05,22.2,348.9957,11.167863,1920
1930-01-01 17:44:59.998283776,74.36667,37.566666,311.5255,9.968817,1930
1930-01-02 04:30:00.000000000,73.85,37.566666,315.0111,10.080356,1930
1930-01-02 14:39:59.999427584,73.36667,37.566666,339.4103,10.861131,1930
1930-01-03 00:00:00.000000000,72.8,37.566666,328.5178,10.512569,1930
1930-01-03 10:44:59.999141888,72.316666,37.566666,317.6253,10.16401,1930
1930-01-03 13:00:00.001716224,-3.4333334,42.966667,132.8885,4.2524323,1930
1930-01-05 06:00:00.000000000,70.03333,36.616665,307.6042,9.843334,1930
1930-01-05 14:15:00.000000000,69.583336,36.5,306.29712,9.801508,1930
1930-01-06 03:00:00.000000000,-10.183333,41.95,206.9575,6.6226406,1930
1930-01-06 13:59:59.998283776,-61.733334,-26.8,365.1166,11.683732,1930
1930-01-10 21:00:00.000000000,-21.216667,42.433334,207.8289,6.650525,1930
1930-01-12 02:00:00.000215040,-23.666666,43.033333,199.5506,6.3856196,1930
1930-01-13 03:00:00.000000000,-25.383333,42.866665,203.0362,6.4971585,1930
1930-01-14 13:59:59.998283776,-24.55,38.433334,203.47191,6.5111012,1930
1930-01-14 19:00:00.001716224,-61.316666,-29.966667,291.04758,9.313523,1930
1930-01-15 15:00:00.000000000,-25.233334,36.35,162.0804,5.186573,1930
1930-01-18 01:00:00.000107520,-29.416666,32.0,214.3644,6.859661,1930
1930-01-18 09:00:00.000000000,-29.733334,31.3,219.5928,7.02697,1930
1930-01-20 23:54:00.000343040,-52.6,-37.233334,343.7673,11.000554,1930
1930-01-22 08:00:00.000858112,-53.6,-37.066666,355.0955,11.363056,1930
1930-01-22 19:59:59.998283776,-61.7,-36.25,212.6216,6.8038917,1930
1930-01-24 00:00:00.000000000,-65.8,53.266666,342.4602,10.958727,1930
1930-01-24 19:59:59.998283776,-53.9,-36.0,283.64072,9.076504,1930
1930-01-25 02:00:00.000215040,-53.65,-35.633335,197.3721,6.3159075,1930
1930-01-28 00:00:00.000000000,-63.85,54.266666,346.8172,11.098151,1930
1930-01-28 13:00:00.001716224,-61.616665,-40.15,252.70601,8.086593,1930
1930-01-29 13:00:00.001716224,-53.766666,-37.233334,322.8537,10.331319,1930
1930-01-29 16:00:00.001716224,-35.816666,23.15,208.2646,6.664468,1930
1930-01-29 18:00:00.000000000,-53.9,-38.016666,336.36038,10.763533,1930
1930-01-29 22:59:59.998283776,-7.55,115.083336,193.88649,6.204368,1930
1930-01-30 16:00:00.001716224,-35.883335,20.833334,229.1782,7.333703,1930
1930-01-30 23:54:00.000343040,-53.283333,-39.516666,271.0054,8.6721735,1930
1930-01-31 09:59:59.999141888,-7.7833333,118.2,121.560295,3.8899295,1930
1930-01-31 13:59:59.998283776,-53.466667,-38.916668,298.0188,9.536602,1930
1930-01-31 15:00:00.000000000,-35.7,18.616667,171.2301,5.4793634,1930
1930-02-01 06:00:00.000000000,-7.3333335,117.96667,155.54489,4.9774365,1930
1930-02-02 04:59:59.999570944,-54.55,-38.5,325.4679,10.414973,1930
1930-02-03 00:00:00.000000000,-55.183334,55.85,392.13,12.548161,1930
1930-02-03 02:00:00.000215040,-54.733334,-39.15,301.0687,9.634199,1930
1930-02-05 06:00:00.000000000,-7.45,120.05,195.62929,6.2601376,1930
1930-02-05 13:59:59.998283776,-55.15,-36.8,287.1263,9.188043,1930
1930-02-05 15:00:00.000000000,-7.7833333,120.15,128.0958,4.099066,1930
1930-02-05 19:59:59.998283776,-54.866665,-36.733334,238.7636,7.640435,1930
1930-02-05 22:59:59.998283776,-54.6,-36.666668,282.7693,9.048617,1930
1930-02-06 06:00:00.000000000,-8.25,120.28333,148.138,4.740416,1930
1930-02-07 19:00:00.001716224,-55.666668,-34.383335,232.6638,7.445242,1930
1930-02-08 13:59:59.998283776,-55.333332,-34.8,302.8115,9.689968,1930
1930-02-08 22:00:00.001716224,-54.9,-35.7,275.3624,8.811597,1930
1930-02-09 06:59:59.999141888,-54.383335,-36.0,277.5409,8.881309,1930
1930-02-09 18:00:00.000000000,-54.266666,-34.8,291.4833,9.327466,1930
1930-02-10 08:00:00.000858112,-7.133333,117.15,102.825195,3.2904065,1930
1930-02-11 03:00:00.000000000,-53.266666,-35.033333,299.7616,9.592372,1930
1930-02-12 16:00:00.001716224,-62.6,-36.033333,361.631,11.572193,1930
1930-02-13 04:59:59.999570944,-30.25,13.25,228.3068,7.3058176,1930
1930-02-13 06:00:00.000000000,-5.85,119.36667,146.39519,4.684646,1930
1930-02-13 22:00:00.001716224,-6.2833333,120.566666,157.28769,5.0332065,1930
1930-02-14 02:00:00.000215040,-6.266667,120.75,142.0382,4.5452223,1930
1930-02-15 02:00:00.000215040,-4.9666667,120.85,194.75789,6.2322526,1930
1930-02-15 11:00:00.000858112,-4.7166667,121.38333,168.61589,5.3957086,1930
1930-02-15 18:00:00.000000000,-4.3,121.03333,196.065,6.2740803,1930
1930-02-16 09:00:00.000000000,-5.9666667,121.53333,137.2455,4.391856,1930
1930-02-17 13:59:59.998283776,-62.183334,-33.7,254.01309,8.128419,1930
1930-02-18 03:00:00.000000000,-7.616667,123.083336,118.0747,3.7783906,1930
1930-02-19 06:00:00.000000000,-8.25,121.75,151.6236,4.8519554,1930
1930-02-19 12:00:00.000000000,-8.016666,121.666664,108.489296,3.4716578,1930
1930-02-20 00:00:00.000000000,-7.5666666,121.8,171.6658,5.493306,1930
1930-02-22 07:44:59.999141888,69.5,33.5,316.3182,10.122183,1930
1930-02-23 00:00:00.000000000,-15.866667,-6.0333333,236.1494,7.5567813,1930
1930-02-25 11:00:00.000858112,-55.9,-30.766666,265.3413,8.490922,1930
1930-02-27 15:29:59.998283776,70.0,33.5,313.70398,10.0385275,1930
1930-02-27 22:14:59.998283776,70.5,33.5,296.276,9.480832,1930
1930-02-28 05:30:00.000429056,71.0,33.5,309.347,9.899104,1930
1930-03-01 04:59:59.999570944,-7.5666666,-8.8,203.0362,6.4971585,1930
1930-03-01 16:14:59.998283776,72.8,33.283333,307.16852,9.829393,1930
1930-03-02 00:15:00.000026624,73.3,33.283333,308.4756,9.87122,1930
1930-03-02 09:30:00.000858112,73.816666,33.283333,320.6752,10.261607,1930
1930-03-02 15:00:00.000000000,-56.916668,-27.033333,247.47758,7.919283,1930
1930-03-02 17:30:00.001716224,74.333336,33.283333,334.18192,10.693822,1930
1930-03-07 09:00:00.000000000,-6.2,124.0,97.1611,3.1091554,1930
1930-03-08 08:00:00.000858112,-7.5,123.6,192.14369,6.1485987,1930
1930-03-08 13:59:59.998283776,-7.7,123.63333,100.211,3.206752,1930
1930-03-09 02:00:00.000215040,-7.0333333,125.23333,115.0248,3.6807938,1930
1930-03-09 22:00:00.001716224,-6.0833335,124.066666,102.389496,3.276464,1930
1930-03-10 00:00:00.000000000,62.683334,7.05,321.5466,10.289492,1930
1930-03-12 13:59:59.998283776,-5.2,123.95,142.47389,4.559165,1930
1930-03-13 15:00:00.000000000,-4.266667,125.3,104.1323,3.332234,1930
1930-03-14 00:00:00.000000000,63.233334,5.8,299.3259,9.578429,1930
1930-03-14 00:00:00.000000000,63.066666,6.3333335,298.8902,9.5644865,1930
1930-03-14 00:00:00.000000000,62.966667,6.75,295.8403,9.46689,1930
1930-03-14 04:00:00.000429056,-3.75,126.1,155.54489,4.9774365,1930
1930-03-14 11:00:00.000858112,-3.65,126.166664,166.4374,5.325997,1930
1930-03-15 00:00:00.000000000,68.083336,15.0,340.2817,10.889015,1930
1930-03-15 00:00:00.000000000,62.7,7.0833335,278.848,8.923136,1930
1930-03-15 00:00:00.000000000,62.866665,6.9333334,325.0322,10.401031,1930
1930-03-15 12:00:00.000000000,18.366667,-18.233334,120.688896,3.8620448,1930
1930-03-16 06:59:59.999141888,-3.3666668,123.35,103.260895,3.3043487,1930
1930-03-16 16:59:59.998283776,-2.8666668,123.8,196.5007,6.288023,1930
1930-03-19 00:00:00.000000000,68.13333,14.5,330.2606,10.568339,1930
1930-03-19 00:00:00.000000000,68.083336,14.25,325.9036,10.428916,1930
1930-03-19 00:00:00.000000000,68.083336,14.016666,320.2395,10.247664,1930
1930-03-20 09:00:00.000000000,-2.8,125.1,155.10919,4.9634943,1930
1930-03-21 00:00:00.000000000,67.433334,13.75,318.061,10.177953,1930
1930-03-21 12:00:00.000000000,-2.5333333,126.066666,125.04589,4.0014687,1930
1930-03-22 00:00:00.000000000,68.166664,14.533334,339.4103,10.861131,1930
1930-03-22 04:59:59.999570944,-3.0666666,126.066666,134.6313,4.308202,1930
1930-03-23 13:00:00.001716224,-1.6666667,127.35,190.83661,6.106772,1930
1930-03-23 16:59:59.998283776,-1.6833334,127.083336,121.995995,3.903872,1930
1930-03-23 21:00:00.000000000,-1.7,126.86667,134.6313,4.308202,1930
1930-03-24 00:00:00.000000000,68.1,14.4,329.3892,10.540455,1930
1930-03-24 06:59:59.999141888,-1.45,126.75,132.0171,4.2245474,1930
